Gene	average_Primordial_follicle	average_Primary_follicle	average_Secondary_follicle	average_Antral_follicle	average_Preovulatory_follicle
NTF3	0.0339015339726917	0.003656209681308	0	0	0
NTF4	0.0872043274501162	0	0.487103226339757	1.77447396262784	0
NTHL1	3.30034414593956	5.15631488738562	3.99181581195981	5.06837767960795	3.5362120655739
NTM	1.289212975341	2.00276192041224	0.705926789781536	0.321893106738223	0.313530994497659
NTM-IT	0	0	0	0	0
NTMT1	2.89563458486889	4.20625238501566	1.57195461160996	4.05621657495204	0.281470186167798
NTN1	4.35327855888152	4.80814992185793	2.60309098016281	2.72196706871605	1.52341540431732
NTN3	0.0933374027045006	0	0	0	0
NTN4	0.555217397851717	1.38033944988821	1.04402188031451	1.69048191344579	1.13828114549711
NTN5	0.00540703908564956	0	0	0	0
NTNG1	0.00330609224827364	0	0.00937508600191739	0	0
NTNG2	0.25762541789908	0.461790002314785	0.539994256542075	1.52454219746036	0.707510457456173
NTPCR	5.79364235495812	6.48822253271647	5.314407114062	5.60313296845239	3.00877348352801
NTRK1	0.00760853826791907	0.142276032489249	0	0.0122649644804025	0
NTRK2	0.336908533713984	0.753926079487312	1.97966450544708	2.54489011914334	2.07801126739736
NTRK3	4.1767619414727	5.66630983708627	4.47847781983354	4.70530345091519	4.78738877151964
NTRK3-AS1	0	0.00572087509950692	0.0176397300811393	0.022514675498151	0.0428311747482436
NTS	0.0176177225096505	0	0	0	0
NTSR1	0.277676077909924	0.0247767172301363	0	0	0.014807366209109
NTSR2	0	0	0.0418098888241372	0.0534028686759607	0.0178710791642323
NUAK1	0.57445167770098	0.591847334838432	0.155017733465209	0.0113795309764145	0.00296328405844913
NUAK2	0.980195492463037	0.760088910363122	1.01672438813381	0.669291591084699	0.117270088829149
NUB1	2.50239368973526	3.52987154915321	3.25579816257542	4.04581403330787	4.38784143613916
NUBP1	4.40763644672576	5.58211528019561	3.29317319435608	4.57309922550487	1.75332034975992
NUBP2	5.71378585858532	4.63664604939895	2.88757007871782	5.2556104853795	0.763943175238205
NUBPL	1.33466612928872	1.31345744795395	0.905510582021146	1.13065302897911	2.13279705803552
NUCB1	1.24055230723055	1.42823218323714	1.7318816301956	1.31154475192413	0.551328139522369
NUCB1-AS1	0	0	0	0	0
NUCB2	3.75821712893769	3.94792135660059	4.80021976193702	4.28060869959759	5.59536886515808
NUCKS1	3.40461888916573	3.46715855489079	3.75503240836221	3.36303005480299	3.75306914120065
NUDC	6.19174544817455	6.31409840052561	5.17462548713225	6.33404300395645	3.33973713064444
NUDCD1	2.31443432629934	3.37290945890424	3.93526347780815	4.20486597021175	5.55849246639169
NUDCD2	5.38623571031396	5.6180929282211	4.28018734074638	5.8765713807338	7.21851415085923
NUDCD3	0.733097277459806	1.41009251882951	2.2874809491718	2.83120472918249	1.30170664054649
NUDT1	6.34073784332266	6.72459486333349	3.65879875030391	4.71789412649113	3.34993744131139
NUDT10	0.510891833006546	1.00929286851574	0.0141245943034658	0.190820209317598	0.80682425331309
NUDT11	1.03493085231088	2.85207459638147	2.13972968320559	2.30531954631032	4.17359817252545
NUDT12	0.0648295046798325	0.0526414989260869	0	0.00432822018433225	0.043247322759463
NUDT13	0	0.127097766228093	0.0213822872936984	0.00915823249368122	0.0146585881936541
NUDT14	0.573264743687886	0.968475831453101	1.34822410156073	1.91620789791318	0.955614760083503
NUDT15	4.27348021101672	4.29891751990305	4.12328494599961	3.20737800169319	3.51013032232471
NUDT16	1.55213185803579	1.55401415745746	2.42801684689859	3.17243712145016	1.71809379925476
NUDT16L1	5.04830229112875	5.06928799313456	4.99603319421674	6.39799873153659	1.96451807636048
NUDT16P1	0.278251883165198	1.79156986659112	1.18352900571778	2.7299263241673	1.26694428921966
NUDT17	0.32851349653541	1.42859729147759	0.155336911462626	0.348521560365398	0
NUDT18	0.00623327106869436	0.132395870865727	0.0652496022037695	0.0190928346814292	0
NUDT19	0.831818520102353	0.950912372100454	0.737413723280843	0.124452246844547	0
NUDT2	3.86925851338459	3.46922541693053	3.44730982532952	5.08754113482713	3.35536627728899
NUDT21	4.87971160942387	5.17906986200721	4.6445559587305	4.87216556336883	5.06806832296149
NUDT22	0.832976912167305	1.2272433317184	1.11388896120297	3.60934317761349	0.2006716961008
NUDT3	0.615608394462223	1.8344876542202	1.07784812077477	3.36011210294529	2.39173845575936
NUDT4	1.60444120526193	1.64063895379825	2.99231565562179	3.55201054792109	2.14584408486311
NUDT4P1	0.640175414293169	1.82950903482137	0.805373802406685	1.84400522445385	4.44185378920413
NUDT4P2	0.0153816654620522	0.00511289500893451	1.00984058157335e-05	0.000142001300038139	0.00044496812839093
NUDT5	3.60536518572448	5.31063443592464	6.44254456258665	6.19701471622708	5.72609467456302
NUDT6	0.932640701166993	2.11532217404467	1.89483646272685	2.22398638440104	3.12259768830688
NUDT7	2.01995245888079	3.37334169366734	4.31124355042314	4.36894742987651	5.33138816748085
NUDT8	0.181266833332575	0.652397374833341	1.59354373076787	1.44260231935226	0.0966748016358758
NUDT9	0.789679999378012	2.38705286332479	2.28317421767062	2.93908146760918	1.59615615136286
NUDT9P1	0	0	0	0	0
NUF2	4.55198801385799	5.22244628062404	5.16847927306697	6.17706299991052	8.24266148835263
NUFIP1	3.62307833720777	4.29565407272661	2.5877787020821	4.63320080544926	5.32312532037086
NUFIP2	0.414637438763985	0.800278896905718	1.61765743685358	1.79955444167562	1.75539743500799
NUGGC	0.47427201250991	0.176810940172137	0.253714679377412	0.104326521037717	0.0112450688690734
NUMA1	2.98821891570305	3.63114023133357	2.95272324748047	4.12083395213699	3.09400919200758
NUMB	4.15195849001964	5.45007891010272	4.62236811188379	5.56856940860854	6.09734454852104
NUMBL	0.563365720940051	0.643464490142879	0.917372505007054	0.983141994101945	0.53711780222602
NUP107	1.80311450240573	2.957144396586	2.9932222892204	3.32042824961328	5.58457227715444
NUP133	4.03468357596814	5.06438396553161	5.37122397367756	5.3151428522783	6.04145569580624
NUP153	2.20465966964793	3.31792258201643	2.95391773121066	3.633459827283	3.86105768706436
NUP155	1.18889398493794	1.7828086346013	1.93834835500766	2.26847448303737	3.06067072389247
NUP160	0.3741593188592	1.82064986242389	1.830760435742	2.46698894969717	3.57704162587953
NUP188	3.25277109357248	4.40931909715128	2.09701842320853	3.48510731880687	0.982621190884318
NUP205	2.05784377923859	3.42840404806008	2.51806314821358	2.79454208863757	2.20620000288829
NUP210	2.50860117079835	2.47163770305844	1.50234709579992	2.50596113916885	1.54560749976193
NUP210L	0	0.00226005523766992	0.0623065857101913	0.010640774537376	0.0353969046569658
NUP210P1	0	0	0	0	0
NUP214	3.57186988331747	4.1936429936767	2.22976554700631	3.80247378604659	2.90032960456299
NUP35	4.36319797423719	5.9318242200682	6.34477600503118	6.48034320449387	8.6491198199064
NUP37	3.27104949005621	4.79605084652537	5.52960617058249	6.21316574260081	8.63711617265953
NUP43	1.31141726047148	1.72350493145419	2.25288932735023	2.50845130049943	3.49860184027793
NUP50	1.97906845194245	3.16581165488239	3.11836807202933	4.13243369975675	4.42374587891274
NUP50-AS1	0.312524547821555	0.0882950982226178	0.298531351978526	1.72284926303461	0.409305197143339
NUP54	1.92500512775998	4.12175152119165	3.386140920123	3.63679731717974	5.56889253605683
NUP62	5.66629096932147	6.06917619293023	5.94323969311617	6.74257072431182	6.07746290039418
NUP62CL	0.394342832440628	1.83072186577826	0.0636492052827251	0.0288777994676811	0.384120913158681
NUP85	6.39312370893405	6.85041614216455	5.37339814729186	6.37503926867848	5.64137920840979
NUP88	5.15672360956496	6.21219396307905	4.78374647393277	5.43990622314501	5.15139034967983
NUP93	5.85832380104948	6.41019902842933	4.68194020798722	6.01582979606009	5.38595840209791
NUP98	2.59480658139689	3.60157937688304	2.99151643673799	3.49707594726078	4.65477736474483
NUPL1	3.06719616341676	4.4361741006051	4.11957131497099	2.93624490071843	4.98200155901138
NUPL2	1.72577427609142	3.08807781132002	2.54405418485555	4.18943819119167	5.28281024442159
NUPR1	0.722012554986047	1.34091084638302	0.268859445674909	0.331431855199536	0
NUPR1L	0.0530671629602779	0	0	0	0
NUS1	1.24926370587928	2.64513688890456	2.58619630632364	2.60335823460986	3.66598948562225
NUSAP1	1.9914590621	3.80763815474024	3.78924361128611	4.31866380508536	5.4508939327553
NUTF2	5.90066961199136	6.13550010642379	3.54750038146739	5.63626207338466	5.06770232778581
NUTM1	0.141482643505937	0.0413357669706309	0.0747846202275999	0.317716549324573	0.0394895286830081
NUTM2A	0.106541079620069	0.00836803696356364	0.025464200312701	0.0269647543495248	0.0677348535181828
NUTM2A-AS1	0.54602860661485	1.14123198170647	1.24614499251144	1.70921107473653	0.712721705223461
NUTM2B	0.0604707210688477	0.00202470951636758	0.0207443940377296	0.0184679864284264	0.0556823095873926
NUTM2B-AS1	2.46469620605651	3.1897533965186	3.3397723408176	2.42058240532359	2.65795360580457
NUTM2D	0.0712933717545357	0.0281199681367861	0.032238162558747	0.0243265464002582	0.0145486278888865
NUTM2F	0.00763829668677805	0.000747625851084692	0.00654852815971784	0	0
NUTM2G	0.0496032156776827	0.00255195075655075	0.0363987521681368	0.155503515117928	0
NVL	0.577832485860128	1.1792517861014	1.76593667944512	2.91343580769427	3.22127410135646
NWD1	0.30906948716018	0.0678707132348288	0.386032595379203	0.0518680452525885	0
NWD2	0.222051214923716	0.0939256645150994	0.0252962561757403	0.188482051035888	0.530602718600178
NXF1	3.60902026307076	4.86257741612958	3.64599204873982	5.07217936420798	1.7954172053067
NXF2	0	0	0	0	0
NXF2B	0	0	0	0	0
NXF3	0.0163543413299721	0.00534682501816763	0	0	0
NXF4	0	0	0	0	0
NXF5	0	0	0	0	0
NXN	3.94424043468861	3.87050095748356	3.76038258212794	3.06727953374674	0.863710225842836
NXNL1	0	0	0	0	0
NXNL2	0.401437539373165	0.171339027491606	0.0838021487261315	0.0297135052379326	0.041144373932421
NXPE1	0.0849727313741869	0	0.033247833439335	0	0
NXPE2	0.0191579107996809	0	0	0	0
NXPE3	0.370394014544193	0.278395071989261	0.476256258857232	0.209242876617294	0.0305287568793578
NXPE4	0.058729910374802	0	0	0	0
NXPH1	2.90156021856623	4.32121924601779	4.38249099859292	3.41360109483325	1.87298965675391
NXPH2	0.0215002012307436	0	0.00614239737233629	0	0
NXPH3	0.0651977578358652	0.00196126818831012	0.0255639036924871	0	0
NXPH4	1.34283297336555	1.91506729469538	2.49674209019574	3.41165819449479	0.917425334314088
NXT1	6.59800678851983	5.86032210280776	6.58859140204624	7.73091207843906	3.19172746167368
NXT2	2.2416751992987	3.76484941647985	2.06300118211836	1.48431811062762	2.64282152944295
NYAP1	0.109302186441461	0.00345715821941559	0.00877751788242568	0.00785721942812965	0
NYAP2	0.55474023583672	0.129709212737203	1.570348731481	1.95608284310317	1.76737305006568
NYNRIN	0.100787696929022	0.0183519719163131	0.0147400129774594	0.0218376343099354	0
NYX	0.0369005195160701	0.137228019812317	0.200889689617692	0.139718801615563	0.0562723992733711
OACYLP	0	0.146126564485481	0	2.15841478713716	1.28748406604839
OAF	0.777738279635427	1.98610891755872	2.81939693390668	4.20518183917649	4.53130646002817
OARD1	4.33969344043699	5.84801197816542	4.99615204584675	5.1010267140751	6.76984047376192
OAS1	0.0440542351418192	0.0261587903540607	0.00924987792273662	0.00171692921312393	0
OAS2	0.0930136444853252	0.00822266990522419	0.0907536463791491	0.0221875414049096	0.135380869967054
OAS3	0.116426255987333	0.184012920544102	0.426037420388491	1.27873715815752	0.509774356321271
OASL	0.0787537563607558	0.00567196337601698	0	0.000202465632425052	0
OAT	4.49931732134333	5.65567740064001	5.01714182088007	5.28073826185371	7.58347846863714
OAZ1	9.55430774147257	9.88299860969356	6.60020548672447	7.16357107706524	6.88356012214678
OAZ2	2.84922750759112	4.10656316740051	0.720972694052951	0.284915230449706	0.318734087882473
OAZ3	0.44241239533157	0.77874377266705	0.0797396816401462	0.675462127370699	0.24996380441541
OBFC1	1.88962801605449	2.42824907189641	2.44318306011306	2.55411705460319	0.932558677864028
OBP2A	0	0	0.134384866119927	0.0539510034436471	0
OBP2B	0	0.00721841554191132	0	0.0296976223348703	0
OBSCN	0.123262296065382	0.13446155085827	0.146885453218803	0.145031981209106	0.00466721175219517
OBSL1	2.9139468222732	2.23003114898613	2.21970287150363	1.68779691658568	0.253454360636752
OC90	0	0.030574503753136	0	0.00514971540553148	0
OCA2	3.21788301331246	4.31256991523831	3.41594505166054	3.73785015446504	2.70451097802324
OCEL1	2.16107257175399	2.56946270804996	2.84567971876	3.81734889014844	0.364977328539742
OCIAD1	2.78744091607799	3.80727075217414	3.99172762834954	4.11344913847105	5.7378177603141
OCIAD2	0.793058921109353	0.490519104824158	0.340844704629953	0.290869161031547	0.113268515273045
OCLM	0	0	0	0	0
OCLN	0.480501706887235	0.650420707717105	0.673131100337519	0.47540951499285	0.771924636167699
OCM	1.12616985271116	0.897513151857812	1.9787154238939	0.858612852342685	1.05770987600248
OCM2	0.642307883962669	1.20861286441396	2.29138271371794	1.5642060977773	2.02011012373058
OCRL	2.99402176248751	4.37732070405974	3.11261194467341	2.62431831716225	3.35403220414323
OCSTAMP	0	0	0.00514228456788274	0	0
ODAM	0	0	0	0	0
ODC1	7.23006561768081	7.71204605480102	7.66902431845142	8.81988002626561	9.73674194472889
ODF1	0	0	0	0	0
ODF2	4.13846561554266	4.93044683591104	3.48965949065206	4.98799163400706	2.9343347224038
ODF2L	3.14755527453634	3.48468765318635	3.22409505082523	2.52089507531812	2.7612380677833
ODF3	0	0	0	0	0
ODF3B	0	0	0	0.021299975264019	0
ODF3L1	0	0	0.0161219707391902	0.169325991356971	0
ODF3L2	0.0260687410059863	0.623930777646949	1.56065134342519	4.44649232158114	0.0891444428614134
ODF4	0.0969638017758769	0.11745281004967	0.17554820862074	0.195243267050586	0
OFD1	6.20567022857455	6.84702504451005	6.11357602240132	6.46533865059211	8.2928200344775
OGDH	3.99089384966634	4.89472736670597	2.01602405136492	3.31031363132047	2.26841244420284
OGDHL	1.4262859934317	2.03151265279189	1.4170702130415	2.20251995831767	0.310500422829298
OGFOD1	2.70851947068497	3.90971261745155	5.77743653154117	6.31063954351922	7.25075630730152
OGFOD2	1.54692666282702	1.50901450027403	1.45020514128856	2.86604361335215	0.484274486586426
OGFOD3	1.38977088912321	1.41869860898066	0.882462883501944	0.71488546116536	0.398523589066438
OGFR	3.23668594226631	3.20553852354244	2.42556738453109	4.13054368677795	0.617920199220066
OGFR-AS1	0.758172974358721	1.95078299952081	1.28597281205867	1.32643640095604	0.327740405317303
OGFRL1	0.0262135136349373	0.387770634978478	0.0220405736189598	0	0.0948494653513562
OGFRP1	0.0265188647402761	0.0398532944809018	0.153705547109169	0.372201454091497	0
OGG1	3.33433799878831	4.84142369991651	1.9478567075896	5.02822736280759	4.74733727931734
OGN	0.206521224018308	0	0.0653796117254297	0.00103658864271924	0.00805879852725764
OGT	1.88851611957892	3.04157157184591	2.24132091587164	2.16391114753342	1.82616239422665
OIP5	5.80401364019238	6.31744875246158	5.75912095579038	6.73630466844593	7.22994630410317
OIP5-AS1	1.43941407891685	2.43159423024434	2.62714660879989	2.70415201258704	2.35047621931363
OIT3	0.179986621854864	0	0.00415210682772708	0	0
OLA1	2.16916183255397	2.96517349750002	2.42713949925651	1.69403640877761	1.52151752752319
OLAH	0.0893840087817385	0.00970280591352734	0.73898573355699	0.178901357781716	0.196786537950196
OLFM1	1.91027836801952	3.16254386564795	3.9920688898952	3.14671093422328	3.71313715768576
OLFM2	0.725449503939449	0.555013477157116	0.964863738455018	1.94157194563424	0.169294102337732
OLFM3	0.0124936871436395	0.00394193082667508	0	0	0
OLFM4	0.434400445530721	1.75506778466212	1.78739823160138	1.30435166540238	2.61961211794493
OLFML1	0.801987874668545	1.75211798780693	1.95003436246336	3.56344884718585	2.84352016778285
OLFML2A	0.146203846975405	0.0967525393840965	0.163610260676483	0.0245958852433813	0
OLFML2B	0.127279554151304	0.00108613400533474	0.0521640203431853	0.0157356352171084	0.0394403942290737
OLFML3	0.0839505397358987	0.0056872147008012	0.0738328097515249	0.0233316056443185	0.0127432220741856
OLIG1	0.0396744353601227	0.261304707174544	2.05691380769045	4.06128542933921	4.10645608083737
OLIG2	0.0232343747340299	0.0107823477783392	0.158284207005848	0.0851640690182148	0.0378161214632582
OLIG3	0.0544623451794159	0	0	0	0
OLMALINC	0.728895734126241	1.48223052354008	0.359536990538054	0.197487858033589	0
OLR1	0.00429161409280369	0.0347656399401284	0	0	0
OMA1	0.875224585032756	2.51367697183773	2.52885065272437	2.4701566211638	2.23058234130614
OMD	0.0462743424720726	0	0	0.00212512438438737	0.00889322740673547
OMG	0.0443687512600356	0	0	0.0164365166625927	0.0705125829600309
OMP	0.035920238193148	0	0	0.028110820024121	0
ONECUT1	0.117405024846249	0.803920372679338	0.673454915451015	0.454779034078186	0.933148596468878
ONECUT2	0.488965856578795	0.207718783764622	0.0208050527490838	0.0670360892464406	0
ONECUT3	0	0	0.0107599530840807	0	0
OOEP	7.64323104175716	8.16065296905597	10.3463460864482	9.25698328612354	10.8964988910021
OOSP1	2.22908910902783	2.95490967971651	8.23754853358957	10.2054694882813	10.4175556984109
OOSP2	6.58546099631902	7.43208752347764	8.00556375333976	8.04822276584347	11.179165099656
OPA1	2.08929363533841	3.30906339683188	2.72858730622582	2.33011315250927	3.29607900454581
OPA1-AS1	0	0	0	0	0
OPA3	1.66806705673991	1.73713835151276	1.58391048587434	2.07915014022891	0.562249824064806
OPALIN	1.1361906037174	2.30210944551679	3.36465004585733	2.61634021336051	1.31823834785155
OPCML	0.206316214397381	0.77509512333955	0.00218587601258575	0.0235927025400108	0.00640883723003917
OPHN1	2.37100688214592	1.66177579243879	2.20303613237262	0.956570314757344	0.493016723656031
OPLAH	0.0207374451609519	0.052446051733246	0.0219765576486008	0.00131128187403762	0
OPN1LW	0.0574246748197101	0.0513067329380571	0.294277675170662	0.031917190312754	0.137882384515963
OPN1MW	0.409238064492284	0.620265210575241	0.100765961814314	9.94652327565148e-07	1.16789540143786e-06
OPN1MW2	0.0313003625720858	0.0140633012589303	0.150976991674884	0.0617037809492749	0.167346384693282
OPN1SW	0	0	0	0	0.0278898370666806
OPN3	0.114083884210471	0.106566084753547	0.279961660817642	0.220280163773448	0.740750985973261
OPN4	0	0	0	0	0
OPN5	0.036240006037573	0	0	0.00125025399253426	0
OPRD1	0.0096688823624574	0	0	0	0.0160005878485445
OPRK1	0.0865528722709455	0.0448652877857087	0.0370332677702729	0.0312448245945879	0
OPRL1	0.187250213828839	0.143389280652756	0.294555876973152	1.16120311510612	0.136563621388544
OPRM1	1.56796705034111	0.693295460935027	0.625930199367276	0.88760320618276	0.245637375047682
OPTC	0.0131815282687186	0	0	0	0
OPTN	1.4004846085709	1.48726179819327	2.01066021780266	2.03682662995243	1.87215434532936
OR10A2	0.0620246209871518	0.0117682046251768	0	0	0
OR10A3	0	0.00364926841228935	0	0	0
OR10A4	0	0	0.0501293855419666	0	0
OR10A5	0	0	0	0	0
OR10A6	0.0195986572156957	0	0	0	0
OR10A7	0.087638765402571	0	0.0112351467264103	0	0
OR10AD1	0.0460368355335075	0	0	0	0
OR10AG1	0.0115998426629317	0	0	0	0
OR10C1	0.021232225051277	0	0.00380288927059531	0	0
OR10G2	0	0	0	0	0
OR10G3	0.0386045003131213	0	0.0235601595738958	0	0
OR10G4	0.0203593042386459	0.073046497655703	0	0	0
OR10G7	0.373715399191775	0.0496142554247097	0	0	0
OR10G8	0.0230414850687642	0	0	0	0
OR10G9	0.0112144230452134	0.0446170847433967	0.0114370501130508	0	0
OR10H1	0.0490108790380526	0	0	0	0
OR10H2	0.170816333240325	0	0	0	0
OR10H3	0.019483702389489	0	0	0	0
OR10H4	0.0696646444702561	0	0	0	0
OR10H5	0.074049307997528	0	0	0.00786389846757083	0
OR10J1	0	0	0	0	0
OR10J3	0.0524677403610772	0	0.00891703839051277	0	0
OR10J5	0.0231839669735591	0	0	0	0
OR10K1	0	0	0	0	0
OR10K2	0.0197149842925842	0	0	0	0
OR10P1	0	0	0	0	0
OR10Q1	0	0.00324367101507423	0	0	0
OR10R2	0	0	0	0	0
OR10S1	0.166223991147076	0	0	0	0
OR10T2	0.0106182735079435	0	0	0	0
OR10V1	0	0	0	0	0
OR10V2P	0	0	0	0	0
OR10W1	0.0123579162172305	0	0	0	0
OR10X1	0	0	0	0	0
OR10Z1	0.0196566448181473	0	0	0	0
OR11A1	0	0	0	6.18799023047357e-05	0
OR11G2	0.076798057391703	0	0	0	0
OR11H1	0.159458091681216	0	0.0363036141854402	0	0
OR11H12	0.13060869588462	0	0	0	0
OR11H2	0.113806776600914	0	0.0169264510951255	0	0
OR11H4	0	0	0	0	0
OR11H6	0.0668878722646227	0	0	0	0
OR11L1	0.0405545193439959	0	0	0	0
OR12D2	0.0220696676323848	0	0	0	0
OR12D3	0.000981549265697401	0	0	0	0
OR13A1	0.00392912832497347	0	0	0	0
OR13C2	0.0590888746466466	0	0.0158167477694492	0	0
OR13C3	0.0100175193126774	0	0	0.00605563339455283	0
OR13C4	0.0692533692960917	0	0	0	0
OR13C5	0.0813775058337673	0	0	0	0
OR13C8	0.0325505868514079	0	0.0522643744523456	0.0735583521610705	0.063412278022486
OR13C9	0.0590888746466466	0	0	0	0
OR13D1	0.080515394247071	0	0	0	0
OR13F1	0.0109241826586153	0	0.0111173421232525	0	0
OR13G1	0.0692387636065421	0	0	0	0
OR13H1	0	0	0	0	0
OR13J1	0.0266246672508668	0	0	0	0
OR14A16	0	0	0	0	0
OR14C36	0.0111772897966831	0	0.0446098529894844	0.60327845800502	0.282355258494801
OR14I1	0.0707154745806506	0	0	0	0
OR14J1	0	0	0	0	0
OR1A1	0.0695118597843725	0	0	0	0
OR1A2	0.0267951591536804	0.51260465175894	0	0	0
OR1B1	0	0	0	0	0
OR1C1	0.0111037670301925	0	0	0.0149073858232021	0
OR1D2	0.397279266821113	0.0403995315695367	0	0	0
OR1D4	0.0431847804217364	0	0	0	0
OR1D5	0.132053353364337	0	0.0236390211863918	0	0
OR1E1	0.740076889403319	2.35083772060548	0.748648812149404	1.83183493234786	2.28771723123909
OR1E2	1.53619279731795	2.05817694518264	0.780776915853304	3.63120224801783	3.6466571324747
OR1F1	0	0	0	0	0
OR1F2P	0.0986988700579588	0	0	0	0
OR1G1	0.0216423926017049	0	0	0	0
OR1I1	0.156134554011242	0	0	0	0
OR1J1	0	0	0	0	0
OR1J2	0	0	0	0	0
OR1J4	0.0111404131190055	0	0	0	0
OR1K1	0.0226930907709411	0	0	0	0
OR1L1	0.0231124875565169	0	0	0	0
OR1L3	0.142343943171429	0	0	0	0
OR1L4	0.0197736949171883	0	0	0.0122271038394664	0
OR1L6	0	0	0	0.0406704451298	0
OR1L8	0.0112894292928753	0.00465935586725318	0.092161510320922	0.120785512066495	0.124847813540829
OR1M1	0.00679022512872006	0	0	0	0
OR1N1	1.93969077260898	3.73846269705774	0.999497484494032	3.70371002535183	4.31810281007935
OR1N2	0.114219395589681	0	0	0	0
OR1Q1	0.00820986851465837	0	0	0.0772069896550122	0
OR1S1	0	0	0	0	0
OR1S2	0	0	0	0	0
OR2A1	0.0231124875565169	0.003398069636732	0.008434466671546	0	0
OR2A1-AS1	0	0	0.0251675259583877	0.00277918235678068	0.0132347094413116
OR2A12	0	0	0	0	0
OR2A14	0.0107627040929924	0	0.0175341803665554	0	0
OR2A2	0.0319416895150112	0	0	0	0
OR2A20P	0.195697435873249	0	0.100655493019914	0.243892584995023	0.485056773952257
OR2A25	0.0964941190284421	0	0	0	0
OR2A4	0.153668879991534	0.00577296519476042	0.00526226282527399	0	0
OR2A42	0.0231124875565169	0	0	0	0
OR2A5	0.0587956316192044	0	0	0	0
OR2A7	0.231752504554115	0	0	0	0
OR2A9P	0.0461885300927013	0	0.00887735420770696	0.0228255495193409	0.739622406361986
OR2AE1	0.0107846653822183	0	0	0	0
OR2AG1	0.0186289105393343	0	0	0.00324085599895872	0.13298375188265
OR2AG2	0	0.0785568608621404	0	0.494190077880014	0.887946230791022
OR2AK2	0.0214626372456093	0	0	0.00728084408029453	0
OR2AP1	0	0	0	0	0
OR2AT4	0.173791236446808	0.696005528107539	0.0889871930270286	0.142318881580039	0
OR2B11	0	0	0	0	0
OR2B2	0.00859321421203435	0	0	0	0
OR2B3	0.0242111371993213	0	0	0	0
OR2B6	0.0111404131190055	0	0.0216560406723498	0	0
OR2C1	0	0	0.0657219309470585	0	0
OR2C3	0.0280159648718657	0.0013644211970785	0	0	0
OR2D2	0.0113273006899946	0	0	0.0100625992025049	0
OR2D3	0.018716192971544	0	0	0.00318680516362028	0.0666405053506773
OR2F1	0.0234452636897142	0	0	0	0
OR2F2	0	0	0	0	0
OR2G2	0.0425613130589688	0	0	0	0
OR2G3	0.0608153979498102	0	0	0	0
OR2G6	0.317195413431955	0.197451738236234	0	0.0239458773574947	0
OR2H1	0.0049035278644308	0	0	0	0
OR2H2	0.00897282039385862	0	0	0	0
OR2J2	0.00409959803343295	0	0	0	0
OR2J3	0.00268415823657671	0	0	0	0
OR2K2	0	0	0	0	0
OR2L13	0.258422285664821	0.48656237763872	0.0230979768054772	0.41579303374118	0.490184115989976
OR2L1P	0.236124149880256	0.0551128442938289	0.0608642736311955	0.115083828630238	0.623768235817993
OR2L2	0.0562791689547946	0.0554401318999616	0.0957825138378472	0.341356993814359	0.316405911248397
OR2L3	0	0	0.00947936921088638	0	0
OR2L5	0.144700800948234	0	0	0	0
OR2L8	0.0886875382116989	0.00460409755481666	0.00947936921088638	0	0
OR2M1P	0.105292649388036	0	0.0327268124918811	0	0.0435562191951037
OR2M2	0.0778330012003059	0	0	0.140935055406178	0.1976716688347
OR2M3	0	0.304317425698778	0.268786352306045	2.82373504991122	1.99008519759015
OR2M4	0	0	0.0114370501130508	0.0444159819867849	0
OR2M5	0	0	0.0437254810529852	0.0486880986480911	0.303060943370613
OR2M7	0.372067239595393	0.274158251111276	0.26819395087766	0.58789356974271	1.20191598688863
OR2S2	0	0.0890816339248361	0	0.101253811261432	0
OR2T1	0.0392902158002513	0	0	0	0
OR2T10	0	0.0236308342786229	0.412801139872479	0.518778348692653	0.0977422850092237
OR2T11	0.158555541912679	0	0.251435495813053	0	0
OR2T12	0.0718574979127354	0	0	0	0
OR2T2	0.477986245985634	0.750368363926519	0.0413168731370223	0.0340015071495857	0.122068088494105
OR2T27	0.370656738524124	1.46342184922685	0	0.010530861206616	0.146687819334457
OR2T29	0.137210861716552	0.232352567625497	0.0971467508381575	0.0103037687664121	0.033397284788967
OR2T3	0.482288646689786	0.369209581366087	0.503898826175692	0.039222355776807	0.0777508157874047
OR2T33	0.0451089135154745	0.00838084132954941	0	0.046927563827781	0
OR2T34	0.223909959760777	0.20894136039109	0.181045612496286	0.034374185913536	0.053204562258677
OR2T35	0.408189013031584	0.455815877023837	0.112808831032583	0.00910047056118585	0.0492242331932963
OR2T4	0.67132551880557	2.10182575754807	0.452079295930223	0.846941667898861	4.3413944071438
OR2T5	0.137210861716552	0.23644983990303	0.0971467508381575	0.0103037687664121	0.033397284788967
OR2T6	0.0113273006899946	0	0	0	0
OR2T8	0.0323708802655551	0.00330549988137057	0	0.00410591624585955	0
OR2V1	0	0.00455013082696269	0	0.212238228779798	0.533080683670687
OR2V2	0.0227618972869396	0	0	0	0
OR2W1	0.0322437377823766	0	0	0	0
OR2W3	0.305841683253117	0.0282325102437416	0	0.316549725421621	0.027774103672568
OR2W5	0.0623532651265515	0	0.0109119388155897	0	0
OR2Y1	0.231820071441701	0	0	0	0
OR2Z1	0.00990021891362126	0	0	0	0
OR3A1	0.0674770644011281	0.459332960150099	0.0822451697553438	1.22342915066767	2.61816406514778
OR3A2	0.549371395259087	0.795180232876872	0.163652869589354	1.48621911769519	0.575642202464957
